timecode,lat,lat_dir,lon,lon_dir,sensor
260324_015354_600,4159.9399,N,8739.6113,W,209
260324_015354_700,4159.9399,N,8739.6113,W,209
260324_015354_800,4159.9399,N,8739.6113,W,209
260324_015355_000,4159.9409,N,8739.6113,W,209
260324_015355_100,4159.9409,N,8739.6113,W,209
260324_015355_200,4159.9409,N,8739.6113,W,209
260324_015355_300,4159.9409,N,8739.6113,W,209
260324_015355_400,4159.9409,N,8739.6113,W,209
260324_015355_500,4159.9409,N,8739.6113,W,209
260324_015355_600,4159.9409,N,8739.6113,W,209
260324_015355_700,4159.9409,N,8739.6113,W,209
260324_015355_800,4159.9409,N,8739.6113,W,209
260324_015355_900,4159.9409,N,8739.6113,W,209
260324_015356_000,4159.9419,N,8739.6104,W,209
260324_015356_100,4159.9419,N,8739.6104,W,209
260324_015356_200,4159.9419,N,8739.6104,W,209
260324_015356_300,4159.9419,N,8739.6104,W,209
260324_015356_400,4159.9419,N,8739.6104,W,209
260324_015356_500,4159.9419,N,8739.6104,W,209
260324_015356_600,4159.9419,N,8739.6104,W,209
260324_015356_700,4159.9419,N,8739.6104,W,209
260324_015356_800,4159.9419,N,8739.6104,W,209
260324_015356_900,4159.9419,N,8739.6104,W,209
260324_015357_000,4159.9429,N,8739.6094,W,209
260324_015357_100,4159.9429,N,8739.6094,W,209
260324_015357_200,4159.9429,N,8739.6094,W,209
260324_015357_300,4159.9429,N,8739.6094,W,209
260324_015357_400,4159.9429,N,8739.6094,W,209
260324_015357_500,4159.9429,N,8739.6094,W,209
260324_015357_600,4159.9429,N,8739.6094,W,209
260324_015357_700,4159.9429,N,8739.6094,W,209
260324_015357_800,4159.9429,N,8739.6094,W,209
260324_015357_900,4159.9429,N,8739.6094,W,209
260324_015358_000,4159.9434,N,8739.6094,W,209
260324_015358_100,4159.9434,N,8739.6094,W,209
260324_015358_200,4159.9434,N,8739.6094,W,209
260324_015358_300,4159.9434,N,8739.6094,W,209
260324_015358_400,4159.9434,N,8739.6094,W,209
260324_015358_500,4159.9434,N,8739.6094,W,209
260324_015358_600,4159.9434,N,8739.6094,W,209
260324_015358_700,4159.9434,N,8739.6094,W,209
260324_015358_800,4159.9434,N,8739.6094,W,209
260324_015358_900,4159.9434,N,8739.6094,W,209
260324_015359_000,4159.9434,N,8739.6094,W,209
260324_015359_100,4159.9434,N,8739.6094,W,209
260324_015359_200,4159.9434,N,8739.6094,W,209
260324_015359_300,4159.9434,N,8739.6094,W,209
260324_015359_400,4159.9434,N,8739.6094,W,209
260324_015359_500,4159.9434,N,8739.6094,W,209
260324_015359_600,4159.9434,N,8739.6094,W,209
260324_015359_700,4159.9434,N,8739.6094,W,209
260324_015359_800,4159.9434,N,8739.6094,W,209
260324_015359_900,4159.9434,N,8739.6094,W,209
260324_015400_000,4159.9443,N,8739.6094,W,209
260324_015400_100,4159.9443,N,8739.6094,W,209
260324_015400_200,4159.9443,N,8739.6094,W,209
260324_015400_300,4159.9443,N,8739.6094,W,209
260324_015400_400,4159.9443,N,8739.6094,W,209
260324_015400_500,4159.9443,N,8739.6094,W,209
260324_015400_600,4159.9443,N,8739.6094,W,209
260324_015400_700,4159.9443,N,8739.6094,W,209
260324_015400_800,4159.9443,N,8739.6094,W,209
260324_015400_900,4159.9443,N,8739.6094,W,209
260324_015401_000,4159.9443,N,8739.6084,W,209
260324_015401_100,4159.9443,N,8739.6084,W,209
260324_015401_200,4159.9443,N,8739.6084,W,209
260324_015401_300,4159.9443,N,8739.6084,W,209
260324_015401_400,4159.9443,N,8739.6084,W,209
260324_015401_500,4159.9443,N,8739.6084,W,209
260324_015401_600,4159.9443,N,8739.6084,W,209
260324_015401_700,4159.9443,N,8739.6084,W,209
260324_015401_800,4159.9443,N,8739.6084,W,209
260324_015401_900,4159.9443,N,8739.6084,W,209
260324_015402_000,4159.9443,N,8739.6084,W,209
260324_015402_000,4159.9448,N,8739.6084,W,209
260324_015402_100,4159.9448,N,8739.6084,W,209
260324_015402_200,4159.9448,N,8739.6084,W,209
260324_015402_300,4159.9448,N,8739.6084,W,209
260324_015402_400,4159.9448,N,8739.6084,W,209
260324_015402_500,4159.9448,N,8739.6084,W,209
260324_015402_600,4159.9448,N,8739.6084,W,209
260324_015402_700,4159.9448,N,8739.6084,W,209
260324_015402_800,4159.9448,N,8739.6084,W,209
260324_015403_000,4159.9443,N,8739.6084,W,209
260324_015403_100,4159.9443,N,8739.6084,W,209
260324_015403_200,4159.9443,N,8739.6084,W,209
260324_015403_300,4159.9443,N,8739.6084,W,209
260324_015403_400,4159.9443,N,8739.6084,W,209
260324_015403_500,4159.9443,N,8739.6084,W,209
260324_015403_600,4159.9443,N,8739.6084,W,209
260324_015403_700,4159.9443,N,8739.6084,W,209
260324_015403_800,4159.9443,N,8739.6084,W,209
260324_015403_900,4159.9443,N,8739.6084,W,209
260324_015404_000,4159.9448,N,8739.6074,W,209
260324_015404_100,4159.9448,N,8739.6074,W,209
260324_015404_200,4159.9448,N,8739.6074,W,209
260324_015404_300,4159.9448,N,8739.6074,W,209
260324_015404_400,4159.9448,N,8739.6074,W,209
260324_015404_500,4159.9448,N,8739.6074,W,209
260324_015404_600,4159.9448,N,8739.6074,W,209
260324_015404_700,4159.9448,N,8739.6074,W,209
260324_015404_800,4159.9448,N,8739.6074,W,209
260324_015404_900,4159.9448,N,8739.6074,W,209
260324_015405_000,4159.9448,N,8739.6074,W,209
260324_015405_100,4159.9448,N,8739.6074,W,209
260324_015405_200,4159.9448,N,8739.6074,W,209
260324_015405_300,4159.9448,N,8739.6074,W,209
260324_015405_400,4159.9448,N,8739.6074,W,209
260324_015405_500,4159.9448,N,8739.6074,W,209
260324_015405_600,4159.9448,N,8739.6074,W,209
260324_015405_700,4159.9448,N,8739.6074,W,209
260324_015405_800,4159.9448,N,8739.6074,W,209
260324_015405_900,4159.9448,N,8739.6074,W,209
260324_015406_000,4159.9448,N,8739.6074,W,209
260324_015406_100,4159.9448,N,8739.6074,W,209
260324_015406_200,4159.9448,N,8739.6074,W,209
260324_015406_300,4159.9448,N,8739.6074,W,209
260324_015406_400,4159.9448,N,8739.6074,W,209
260324_015406_500,4159.9448,N,8739.6074,W,209
260324_015406_600,4159.9448,N,8739.6074,W,209
260324_015406_700,4159.9448,N,8739.6074,W,209
260324_015406_800,4159.9448,N,8739.6074,W,209
260324_015406_900,4159.9448,N,8739.6074,W,209
260324_015407_000,4159.9448,N,8739.6074,W,209
260324_015407_100,4159.9448,N,8739.6074,W,209
260324_015407_200,4159.9448,N,8739.6074,W,209
260324_015407_300,4159.9448,N,8739.6074,W,209
260324_015407_400,4159.9448,N,8739.6074,W,209
260324_015407_500,4159.9448,N,8739.6074,W,209
260324_015407_600,4159.9448,N,8739.6074,W,209
260324_015407_700,4159.9448,N,8739.6074,W,209
260324_015407_800,4159.9448,N,8739.6074,W,209
260324_015407_900,4159.9448,N,8739.6074,W,209
260324_015408_000,4159.9453,N,8739.6064,W,209
260324_015408_100,4159.9453,N,8739.6064,W,209
260324_015408_200,4159.9453,N,8739.6064,W,209
260324_015408_300,4159.9453,N,8739.6064,W,209
260324_015408_400,4159.9453,N,8739.6064,W,209
260324_015408_500,4159.9453,N,8739.6064,W,209
260324_015408_600,4159.9453,N,8739.6064,W,209
260324_015408_700,4159.9453,N,8739.6064,W,209
260324_015408_800,4159.9453,N,8739.6064,W,209
260324_015408_900,4159.9453,N,8739.6064,W,209
260324_015409_000,4159.9458,N,8739.6064,W,209
260324_015409_100,4159.9458,N,8739.6064,W,209
260324_015409_200,4159.9458,N,8739.6064,W,209
260324_015409_300,4159.9458,N,8739.6064,W,209
260324_015409_400,4159.9458,N,8739.6064,W,209
260324_015409_500,4159.9458,N,8739.6064,W,209
260324_015409_600,4159.9458,N,8739.6064,W,209
260324_015409_700,4159.9458,N,8739.6064,W,209
260324_015409_800,4159.9458,N,8739.6064,W,209
260324_015409_900,4159.9458,N,8739.6064,W,209
260324_015410_000,4159.9463,N,8739.6064,W,209
260324_015410_100,4159.9463,N,8739.6064,W,209
260324_015410_200,4159.9463,N,8739.6064,W,209
260324_015410_300,4159.9463,N,8739.6064,W,209
260324_015410_400,4159.9463,N,8739.6064,W,209
260324_015410_500,4159.9463,N,8739.6064,W,209
260324_015410_600,4159.9463,N,8739.6064,W,209
260324_015410_700,4159.9463,N,8739.6064,W,209
260324_015410_800,4159.9463,N,8739.6064,W,209
260324_015410_900,4159.9463,N,8739.6064,W,209
260324_015411_000,4159.9463,N,8739.6064,W,209
260324_015411_100,4159.9463,N,8739.6064,W,209
260324_015411_200,4159.9463,N,8739.6064,W,209
260324_015411_300,4159.9463,N,8739.6064,W,209
260324_015411_400,4159.9463,N,8739.6064,W,209
260324_015411_500,4159.9463,N,8739.6064,W,209
260324_015411_600,4159.9463,N,8739.6064,W,209
260324_015411_700,4159.9463,N,8739.6064,W,209
260324_015411_800,4159.9463,N,8739.6064,W,209
260324_015411_900,4159.9463,N,8739.6064,W,209
260324_015412_000,4159.9463,N,8739.6064,W,209
260324_015412_000,4159.9468,N,8739.6064,W,209
260324_015412_100,4159.9468,N,8739.6064,W,209
260324_015412_200,4159.9468,N,8739.6064,W,209
260324_015412_300,4159.9468,N,8739.6064,W,209
260324_015412_400,4159.9468,N,8739.6064,W,209
260324_015412_500,4159.9468,N,8739.6064,W,209
260324_015412_600,4159.9468,N,8739.6064,W,209
260324_015412_700,4159.9468,N,8739.6064,W,209
260324_015412_800,4159.9468,N,8739.6064,W,209
260324_015413_000,4159.9473,N,8739.6064,W,209
260324_015413_100,4159.9473,N,8739.6064,W,209
260324_015413_200,4159.9473,N,8739.6064,W,209
260324_015413_300,4159.9473,N,8739.6064,W,209
260324_015413_400,4159.9473,N,8739.6064,W,209
260324_015413_500,4159.9473,N,8739.6064,W,209
260324_015413_600,4159.9473,N,8739.6064,W,209
260324_015413_700,4159.9473,N,8739.6064,W,209
260324_015413_800,4159.9473,N,8739.6064,W,209
260324_015413_900,4159.9473,N,8739.6064,W,209
260324_015414_000,4159.9478,N,8739.6055,W,209
260324_015414_100,4159.9478,N,8739.6055,W,209
260324_015414_200,4159.9478,N,8739.6055,W,209
260324_015414_300,4159.9478,N,8739.6055,W,209
260324_015414_400,4159.9478,N,8739.6055,W,209
260324_015414_500,4159.9478,N,8739.6055,W,209
260324_015414_600,4159.9478,N,8739.6055,W,209
260324_015414_700,4159.9478,N,8739.6055,W,209
260324_015414_800,4159.9478,N,8739.6055,W,209
260324_015414_900,4159.9478,N,8739.6055,W,209
260324_015415_000,4159.9482,N,8739.6055,W,209
260324_015415_100,4159.9482,N,8739.6055,W,209
260324_015415_200,4159.9482,N,8739.6055,W,209
260324_015415_300,4159.9482,N,8739.6055,W,209
260324_015415_400,4159.9482,N,8739.6055,W,209
260324_015415_500,4159.9482,N,8739.6055,W,209
260324_015415_600,4159.9482,N,8739.6055,W,209
260324_015415_700,4159.9482,N,8739.6055,W,209
260324_015415_800,4159.9482,N,8739.6055,W,209
260324_015415_900,4159.9482,N,8739.6055,W,209
260324_015416_000,4159.9478,N,8739.6055,W,209
260324_015416_100,4159.9478,N,8739.6055,W,209
260324_015416_200,4159.9478,N,8739.6055,W,209
260324_015416_300,4159.9478,N,8739.6055,W,209
260324_015416_400,4159.9478,N,8739.6055,W,209
260324_015416_500,4159.9478,N,8739.6055,W,209
260324_015416_600,4159.9478,N,8739.6055,W,209
260324_015416_700,4159.9478,N,8739.6055,W,209
260324_015416_800,4159.9478,N,8739.6055,W,209
260324_015416_900,4159.9478,N,8739.6055,W,209
260324_015417_000,4159.9463,N,8739.6064,W,209
260324_015417_100,4159.9463,N,8739.6064,W,209
260324_015417_200,4159.9463,N,8739.6064,W,209
260324_015417_300,4159.9463,N,8739.6064,W,209
260324_015417_400,4159.9463,N,8739.6064,W,209
260324_015417_500,4159.9463,N,8739.6064,W,209
260324_015417_600,4159.9463,N,8739.6064,W,209
260324_015417_700,4159.9463,N,8739.6064,W,209
260324_015417_800,4159.9463,N,8739.6064,W,209
260324_015417_900,4159.9463,N,8739.6064,W,209
260324_015418_000,4159.9468,N,8739.6055,W,209
260324_015418_100,4159.9468,N,8739.6055,W,209
260324_015418_200,4159.9468,N,8739.6055,W,209
260324_015418_300,4159.9468,N,8739.6055,W,209
260324_015418_400,4159.9468,N,8739.6055,W,208
260324_015418_500,4159.9468,N,8739.6055,W,208
260324_015418_600,4159.9468,N,8739.6055,W,208
260324_015418_700,4159.9468,N,8739.6055,W,209
260324_015418_800,4159.9468,N,8739.6055,W,207
260324_015418_900,4159.9468,N,8739.6055,W,206
260324_015419_000,4159.9473,N,8739.6055,W,207
260324_015419_100,4159.9473,N,8739.6055,W,209
260324_015419_200,4159.9473,N,8739.6055,W,209
260324_015419_300,4159.9473,N,8739.6055,W,209
260324_015419_400,4159.9473,N,8739.6055,W,209
260324_015419_500,4159.9473,N,8739.6055,W,210
260324_015419_600,4159.9473,N,8739.6055,W,210
260324_015419_700,4159.9473,N,8739.6055,W,209
260324_015419_800,4159.9473,N,8739.6055,W,209
260324_015419_900,4159.9473,N,8739.6055,W,210
260324_000015_000,4159.9478,N,8739.6045,W,209
260324_015420_000,4159.9478,N,8739.6045,W,209
260324_015420_100,4159.9478,N,8739.6045,W,209
260324_015420_200,4159.9478,N,8739.6045,W,209
260324_015420_300,4159.9478,N,8739.6045,W,209
260324_015420_400,4159.9478,N,8739.6045,W,209
260324_015420_500,4159.9478,N,8739.6045,W,209
260324_015420_600,4159.9478,N,8739.6045,W,209
260324_015420_700,4159.9478,N,8739.6045,W,209
260324_015420_800,4159.9478,N,8739.6045,W,209
260324_015421_000,4159.9473,N,8739.6045,W,209
260324_015421_100,4159.9473,N,8739.6045,W,209
260324_015421_200,4159.9473,N,8739.6045,W,209
260324_015421_300,4159.9473,N,8739.6045,W,209
260324_015421_400,4159.9473,N,8739.6045,W,209
260324_015421_500,4159.9473,N,8739.6045,W,209
260324_015421_600,4159.9473,N,8739.6045,W,209
260324_015421_700,4159.9473,N,8739.6045,W,209
260324_015421_800,4159.9473,N,8739.6045,W,209
260324_015421_900,4159.9473,N,8739.6045,W,209
260324_015422_000,4159.9473,N,8739.6045,W,209
260324_015422_100,4159.9473,N,8739.6045,W,209
260324_015422_200,4159.9473,N,8739.6045,W,209
260324_015422_300,4159.9473,N,8739.6045,W,209
260324_015422_400,4159.9473,N,8739.6045,W,209
260324_015422_500,4159.9473,N,8739.6045,W,209
260324_015422_600,4159.9473,N,8739.6045,W,209
260324_015422_700,4159.9473,N,8739.6045,W,209
260324_015422_800,4159.9473,N,8739.6045,W,209
260324_015422_900,4159.9473,N,8739.6045,W,209
260324_015423_000,4159.9473,N,8739.6035,W,209
260324_015423_100,4159.9473,N,8739.6035,W,209
260324_015423_200,4159.9473,N,8739.6035,W,209
260324_015423_300,4159.9473,N,8739.6035,W,209
260324_015423_400,4159.9473,N,8739.6035,W,209
260324_015423_500,4159.9473,N,8739.6035,W,209
260324_015423_600,4159.9473,N,8739.6035,W,209
260324_015423_700,4159.9473,N,8739.6035,W,210
260324_015423_800,4159.9473,N,8739.6035,W,209
260324_015423_900,4159.9473,N,8739.6035,W,209
260324_015424_000,4159.9468,N,8739.6035,W,209
260324_015424_100,4159.9468,N,8739.6035,W,209
260324_015424_200,4159.9468,N,8739.6035,W,209
260324_015424_300,4159.9468,N,8739.6035,W,210
260324_015424_400,4159.9468,N,8739.6035,W,210
260324_015424_500,4159.9468,N,8739.6035,W,210
260324_015424_600,4159.9468,N,8739.6035,W,209
260324_015424_700,4159.9468,N,8739.6035,W,209
260324_015424_800,4159.9468,N,8739.6035,W,209
260324_015424_900,4159.9468,N,8739.6035,W,209
260324_015425_000,4159.9453,N,8739.6035,W,209
260324_015425_100,4159.9453,N,8739.6035,W,209
260324_015425_200,4159.9453,N,8739.6035,W,209
260324_015425_300,4159.9453,N,8739.6035,W,209
260324_015425_400,4159.9453,N,8739.6035,W,209
260324_015425_500,4159.9453,N,8739.6035,W,209
260324_015425_600,4159.9453,N,8739.6035,W,209
260324_015425_700,4159.9453,N,8739.6035,W,209
260324_015425_800,4159.9453,N,8739.6035,W,209
260324_015425_900,4159.9453,N,8739.6035,W,209
260324_015426_000,4159.9458,N,8739.6025,W,209
260324_015426_100,4159.9458,N,8739.6025,W,210
260324_015426_200,4159.9458,N,8739.6025,W,210
260324_015426_300,4159.9458,N,8739.6025,W,210
260324_015426_400,4159.9458,N,8739.6025,W,209
260324_015426_500,4159.9458,N,8739.6025,W,209
260324_015426_600,4159.9458,N,8739.6025,W,209
260324_015426_700,4159.9458,N,8739.6025,W,209
260324_015426_800,4159.9458,N,8739.6025,W,209
260324_015426_900,4159.9458,N,8739.6025,W,209
260324_015427_000,4159.9443,N,8739.6035,W,209
260324_015427_100,4159.9443,N,8739.6035,W,209
260324_015427_200,4159.9443,N,8739.6035,W,209
260324_015427_300,4159.9443,N,8739.6035,W,209
260324_015427_400,4159.9443,N,8739.6035,W,209
260324_015427_500,4159.9443,N,8739.6035,W,209
260324_015427_600,4159.9443,N,8739.6035,W,209
260324_015427_700,4159.9443,N,8739.6035,W,209
260324_015427_800,4159.9443,N,8739.6035,W,209
260324_015427_900,4159.9443,N,8739.6035,W,209
260324_015428_000,4159.9438,N,8739.6035,W,209
260324_015428_100,4159.9438,N,8739.6035,W,209
260324_015428_200,4159.9438,N,8739.6035,W,209
260324_015428_300,4159.9438,N,8739.6035,W,209
260324_015428_400,4159.9438,N,8739.6035,W,209
260324_015428_500,4159.9438,N,8739.6035,W,209
260324_015428_600,4159.9438,N,8739.6035,W,209
260324_015428_700,4159.9438,N,8739.6035,W,209
260324_015428_800,4159.9438,N,8739.6035,W,209
260324_015428_900,4159.9438,N,8739.6035,W,209
260324_015429_000,4159.9438,N,8739.6035,W,209
260324_015429_000,4159.9424,N,8739.6045,W,209
260324_015429_100,4159.9424,N,8739.6045,W,209
260324_015429_200,4159.9424,N,8739.6045,W,209
260324_015429_300,4159.9424,N,8739.6045,W,209
260324_015429_400,4159.9424,N,8739.6045,W,209
260324_015429_500,4159.9424,N,8739.6045,W,209
260324_015429_600,4159.9424,N,8739.6045,W,209
260324_015429_700,4159.9424,N,8739.6045,W,209
260324_015429_800,4159.9424,N,8739.6045,W,209
260324_015430_000,4159.9414,N,8739.6055,W,209
260324_015430_100,4159.9414,N,8739.6055,W,209
260324_015430_200,4159.9414,N,8739.6055,W,210
260324_015430_300,4159.9414,N,8739.6055,W,210
260324_015430_400,4159.9414,N,8739.6055,W,210
260324_015430_500,4159.9414,N,8739.6055,W,210
260324_015430_600,4159.9414,N,8739.6055,W,210
260324_015430_700,4159.9414,N,8739.6055,W,210
260324_015430_800,4159.9414,N,8739.6055,W,210
260324_015430_900,4159.9414,N,8739.6055,W,210
260324_015431_000,4159.9404,N,8739.6055,W,211
260324_015431_100,4159.9404,N,8739.6055,W,211
260324_015431_200,4159.9404,N,8739.6055,W,212
260324_015431_300,4159.9404,N,8739.6055,W,212
260324_015431_400,4159.9404,N,8739.6055,W,212
260324_015431_500,4159.9404,N,8739.6055,W,212
260324_015431_600,4159.9404,N,8739.6055,W,211
